title,location,price,area,no_rooms,interior,year
ApartmentRadesingel,9711EKGroningen(Binnenstad-Zuid),"€1,495permonth",75m²,3rooms,Upholstered,
ApartmentSchiedamseweg,3025ARRotterdam(Tussendijken),"€1,200permonth",55m²,3rooms,Upholstered,
HouseRijksstraatweg103,1396JHBaambrugge(BaambruggeBuitengebied),"€14,950permonth",330m²,8rooms,Furnished,
HouseOttersingel23,4105VWCulemborg(GoilberdingenWest),"€2,500permonth",141m²,5rooms,Upholsteredorfurnished,
ApartmentPortugalkade,1363CNAlmere(Europakwartierwest),"€2,300permonth",81m²,3rooms,Upholsteredorfurnished,
ApartmentWoestduinstraat,1059TAAmsterdam(Hoofddorppleinbuurt),"€1,850permonth",55m²,2rooms,Furnished,
HouseKralingseweg,3065RCRotterdam('s-Gravenland),"€1,950permonth",142m²,5rooms,Upholstered,
HousePrinsesBeatrixlaan,2273XZVoorburg(Bovenveennoord),"€2,650permonth",171m²,5rooms,Upholstered,
ApartmentHaarlemmerstraat,2312GALeiden(DeCamp),"€1,350permonth",30m²,2rooms,Upholsteredorfurnished,
ApartmentC.P.Tielestraat,3023TBRotterdam(NieuweWesten),"€2,450permonth",159m²,4rooms,Furnished,
ApartmentKruisplein,3012CCRotterdam(Cool),"€1,595permonth",61m²,2rooms,Furnished,
ApartmentBergseDorpsstraat,3054GARotterdam(HillegersbergNoord),"€1,295permonth",50m²,1room,Furnished,
ApartmentBurgemeesterMeineszlaan,3022BERotterdam(NieuweWesten),"€1,075permonth",70m²,3rooms,Upholstered,
ApartmentBurgemeesterMeineszlaan,3022BERotterdam(NieuweWesten),"€1,310permonth",85m²,3rooms,Upholstered,
ApartmentKorvelplein,5025JXTilburg(SchildersbuurtZuid),"€1,450permonth",53m²,2rooms,Upholstered,
ApartmentKorvelplein,5025JXTilburg(SchildersbuurtZuid),"€1,400permonth",51m²,2rooms,Upholstered,
HouseDerdeHaren123,5233CBDenBosch(DeHaren),€455permonth,65m²,2rooms,Shell,
HouseWolweverslaan3,3454GKDeMeern(DeMeern-Zuid),"€2,250permonth",170m²,5rooms,Furnished,
StudioHerbenusstraat,6211RBMaastricht(Statenkwartier),€899permonth,65m²,2rooms,Furnished,
ApartmentBorchsatelaan142B,3055ZNRotterdam(Molenlaankwartier),"€1,650permonth",85m²,4rooms,Upholstered,
HouseCatharinavanClevepark83,1181ASAmstelveen(RandwijckOost),"€4,000permonth",153m²,6rooms,Upholstered,
HouseDeRuyschlaan199,1181PEAmstelveen(Kruiskerkbuurt),"€4,500permonth",181m²,7rooms,Upholstered,
ApartmentCoosjeBuskenstraat,4381LCVlissingen(BoulevardsBankertenEvertsen),€900permonth,37m²,2rooms,Furnished,
ApartmentGraafAdolfvanNassaustraat,3051GCRotterdam(HillegersbergZuid),"€1,450permonth",77m²,3rooms,Furnished,
ApartmentOostergoweg,8932PGLeeuwarden(Huizum-Badweg),€600permonth,25m²,1room,Upholstered,
HouseFazantenveld,5431JECuijk(CuijkPadbroek),€895permonth,110m²,7rooms,Upholstered,
ApartmentPelsRijckenstraat,6814DKArnhem(Burgemeesterswijk),"€1,300permonth",85m²,2rooms,Upholstered,
ApartmentHoofdweg,1058BCAmsterdam(WestindischeBuurt),"€3,000permonth",155m²,6rooms,Upholstered,
ApartmentGedempteMolenwijk,8442BGHeerenveen(Centrum),€900permonth,58m²,3rooms,Upholstered,
ApartmentJozefIsraëlsstraat,9718GRGroningen(Schildersbuurt),"€1,250permonth",120m²,5rooms,Furnished,
ApartmentMeidoornweg214,1171KEBadhoevedorp(BadhoevedorpAntoniushoeve),"€2,500permonth",92m²,4rooms,Upholstered,
ApartmentDeKaai,9723LDGroningen(KopvanOost),"€1,080permonth",46m²,2rooms,Upholstered,
ApartmentNieuwezijdsVoorburgwal,1012RZAmsterdam(Burgwallen-NieuweZijde),"€3,000permonth",100m²,3rooms,Furnished,
ApartmentNieuwezijdsVoorburgwal18B,1012RZAmsterdam(Burgwallen-NieuweZijde),"€3,000permonth",100m²,3rooms,Furnished,
ApartmentNieuwezijdsVoorburgwal18D,1012RZAmsterdam(Burgwallen-NieuweZijde),"€3,250permonth",100m²,3rooms,Furnished,
ApartmentOudegracht,"3511AJUtrecht(LangeElisabethstraat,Mariaplaatsenomgeving)","€1,100permonth",50m²,1room,Upholstered,
RoomBoschstraat,4811GJBreda(Valkenberg),€450permonth,14m²,1room,Upholstered,
ApartmentKrayenhofflaan,6541PZNijmegen(Biezen),€650permonth,25m²,1room,Upholstered,
ApartmentMaastrichterweg,6041NZRoermond(Roer-Zuid),€900permonth,60m²,3rooms,Furnished,
RoomVerkorteweg,8933AMLeeuwarden(Oranjewijk),€350permonth,14m²,1room,,
ApartmentRogiervanderWeydestraat,1817MJAlkmaar(BergerhofenBlaeustraatkwartier),€810permonth,46m²,1room,,2019
ApartmentRogiervanderWeydestraat,1817MJAlkmaar(BergerhofenBlaeustraatkwartier),€720permonth,36m²,1room,,2019
HouseDuivelsbruglaan,4835JEBreda(Ginneken),"€1,845permonth",70m²,2rooms,Furnished,
HouseLangeHaven139,3111CDSchiedam(Walvisbuurt),"€3,450permonth",195m²,5rooms,,1800
RoomHeuvelstraat,5038ADTilburg(BinnenstadWest),€425permonth,11m²,2rooms,,
HouseTugelastraat,2021TAHaarlem(Generaalsbuurt),"€1,600permonth",87m²,4rooms,,Before1906
ApartmentKratonkade490,3024EWRotterdam(Schiemond),"€1,995permonth",91m²,3rooms,,2022
ApartmentKeizersmantellaan,5691RHSonenBreugel('tZand),"€3,250permonth",329m²,6rooms,Upholstered,
ApartmentPlantijnstraat,2321JELeiden(Cronestein),"€1,495permonth",108m²,3rooms,Upholstered,
ApartmentHoutrustweg389,2583LLDenHaag(Vissershaven),"€2,500permonth",118m²,4rooms,Furnished,
RoomKorenaardwarsstraat,3023XARotterdam(NieuweWesten),€750permonth,13m²,1room,Upholsteredorfurnished,
StudioSlotlaan,3701GSZeist(Carré),€825permonth,32m²,1room,Upholstered,
HouseTuinkade11,1382XKWeesp(Herensingelkwartier),"€2,500permonth",100m²,5rooms,,
StudioVilvoordestraat,4826PTBreda(Biesdonk),€510permonth,20m²,1room,Upholstered,
ApartmentAalscholversingel116,6883BHVelp(Velp-ZuidtenzuidenvanWaterstraat),€785permonth,50m²,2rooms,Upholstered,
ApartmentWeeshuislaan133,3701JVZeist(Carré),"€1,750permonth",96m²,4rooms,Upholstered,
ApartmentPraediniussingel1a,9711AAGroningen(Binnenstad-Zuid),"€1,600permonth",80m²,3rooms,Furnished,
ApartmentLoenermark,1025TPAmsterdam(Buikslotermeer),"€1,950permonth",75m²,3rooms,Furnished,
ApartmentBarrierweg227,5622CNEindhoven(Kronehoef),"€1,895permonth",135m²,5rooms,Furnished,
ApartmentHoofdweg,1058BCAmsterdam(WestindischeBuurt),"€3,000permonth",155m²,6rooms,Upholstered,
HousePrinsegracht,2512EWDenHaag(Kortenbos),"€2,200permonth",110m²,4rooms,Furnished,
ApartmentUtrechtseweg,3818EDAmersfoort(Regentesselaane.o.),"€2,450permonth",180m²,5rooms,Furnished,
ApartmentWeerdestein90,1083GGAmsterdam(Buitenveldert-Oost),"€2,600permonth",110m²,4rooms,Furnished,
ApartmentLeenhofstraat,1067KWAmsterdam(Geuzenveld),"€1,750permonth",69m²,3rooms,Furnished,
HouseHobeinstraat60,4381PEVlissingen(Scheldestraate.o.),€900permonth,60m²,2rooms,Upholstered,
ApartmentHogestraat29,7091CBDinxperlo(DinxperloCentrum/Oost),€650permonth,53m²,2rooms,Shell,
ApartmentBadhuisweg70B.,2587CKDenHaag(BelgischPark),"€2,450permonth",155m²,5rooms,Upholstered,
ApartmentHadewychstraat,5216KEDenBosch(Bazeldonk),"€1,250permonth",75m²,3rooms,Upholstered,
HouseArthurvanSchendelsingel5,1187VRAmstelveen(Schrijversbuurt),"€2,850permonth",171m²,5rooms,Upholstered,
RoomSintJosephplein,8021WLZwolle(Bollebieste),€300permonth,16m²,1room,Shell,
ApartmentGedempteMolenwijk,8442BGHeerenveen(Centrum),€995permonth,75m²,3rooms,Upholstered,
RoomLooierstraat,6811ATArnhem(Markt),€385permonth,11m²,1room,Upholstered,
HouseArendlaan,5022AVTilburg(VogeltjesbuurtWest),"€1,350permonth",125m²,4rooms,Upholstered,
HouseVanAlkemadestraat,5014MKTilburg(HoefstraatZuid),"€1,450permonth",120m²,6rooms,Upholstered,
ApartmentStadhouderslaan3B,2517HVDenHaag(Zorgvliet),"€2,400permonth",98m²,3rooms,Furnished,
ApartmentElandsgracht,1016TVAmsterdam(Jordaan),"€2,750permonth",100m²,3rooms,Upholstered,
ApartmentKruisplein,3012CCRotterdam(Cool),"€2,450permonth",95m²,3rooms,Furnished,
ApartmentBrittenburg39,1082BSAmsterdam(Buitenveldert-West),"€1,750permonth",65m²,3rooms,Upholsteredorfurnished,
ApartmentVlaszak17,4811GXBreda(Valkenberg),"€1,650permonth",102m²,3rooms,Furnished,
ApartmentDenneweg62,2514CJDenHaag(Voorhout),"€2,500permonth",130m²,3rooms,Furnished,
HouseBoergoensevliet,3082KJRotterdam(OudCharlois),"€1,400permonth",92m²,8rooms,,1931-1944
ApartmenthetHool,5701NMHelmond(Centrum),"€1,050permonth",90m²,2rooms,Upholstered,
ApartmentRidderhof19,3931XZWoudenberg(DeGrift),€853permonth,36m²,2rooms,,2019
ApartmentBosrankstraat,1032LHAmsterdam(NoordelijkeIJ-oeversWest),"€2,200permonth",85m²,3rooms,Furnished,
ApartmentAvenueCeramique,6221KVMaastricht(Wyck),"€1,975permonth",102m²,4rooms,Upholsteredorfurnished,
ApartmentMeeuwerderweg103,9724ERGroningen(Oosterpoort),"€1,070permonth",40m²,2rooms,,1901
HousePrinsengracht751,1017JXAmsterdam(Grachtengordel-Zuid),"€5,950permonth",265m²,8rooms,Upholsteredorfurnished,
ApartmentWijnstraat,6101AKEcht(EchtCentrum),€925permonth,96m²,4rooms,Shell,
ApartmentTwijnstraat,3511ZLUtrecht(LangeNieuwstraatenomgeving),"€1,150permonth",31m²,2rooms,Upholstered,
ApartmentKoningClovisstraat84C,6224GZMaastricht(Wittevrouwenveld),€995permonth,70m²,1room,Upholstered,
HouseGein-Zuid12,1391GTAbcoude(AbcoudeBuitengebied),"€3,000permonth",190m²,4rooms,Upholstered,
ApartmentBarrierweg227,5622CNEindhoven(Kronehoef),"€1,895permonth",135m²,5rooms,Furnished,
ApartmentNoordeinde,2514GGDenHaag(Voorhout),"€1,850permonth",100m²,3rooms,Furnished,
ApartmentVeenenDuin,2061XJBloemendaal(VeenenDuin),"€1,600permonth",102m²,4rooms,Furnished,
ApartmentKoninginEmmakade,2518JMDenHaag(Sweelinckpleinenomgeving),"€1,350permonth",80m²,2rooms,Upholstered,
ApartmentIerlandstraat,1363DKAlmere(Europakwartierwest),"€1,395permonth",75m²,3rooms,Upholstered,
ApartmentStaringstraat,1054VRAmsterdam(OvertoomseSluis),"€1,800permonth",75m²,3rooms,Shell,
ApartmentBloemgracht,1015TJAmsterdam(Jordaan),"€2,500permonth",87m²,3rooms,Furnished,
ApartmentOostwal,5211RCDenBosch(DeHofstad),"€1,200permonth",76m²,3rooms,Upholstered,
ApartmentEsplanade,1315TCAlmere(CentrumAlmereStad),"€1,450permonth",77m²,2rooms,Furnished,
ApartmentHaarlemmerdijk,1013JKAmsterdam(Haarlemmerbuurt),"€1,600permonth",50m²,2rooms,Upholstered,
ApartmentGalvanistraat4H,1098NLAmsterdam(Middenmeer),"€2,250permonth",90m²,4rooms,Upholstered,
ApartmentNieuwstad15,6811BJArnhem(Markt),"€1,795permonth",155m²,4rooms,Upholstered,
ApartmentCeintuurbaan933+4,1072EXAmsterdam(OudePijp),"€2,495permonth",95m²,3rooms,,Before1906
ApartmentWillemstraat,5616GEEindhoven(Philipsdorp),"€1,295permonth",55m²,2rooms,Upholstered,
ApartmentNieuweHerengracht,1011RLAmsterdam(Nieuwmarkt/Lastage),"€2,500permonth",80m²,3rooms,Furnished,
HouseGlacisweg,6212BNMaastricht(Villapark),"€1,350permonth",65m²,3rooms,Upholsteredorfurnished,
ApartmentVijgeboomgang,7411NZDeventer(Noordenbergkwartier),"€1,450permonth",84m²,2rooms,Furnished,
ApartmentZodiakplein74,2516CDDenHaag(Binckhorst),"€3,000permonth",130m²,4rooms,Upholstered,
ApartmentBeeklaan38,2201BDNoordwijk(Beeklaankwartier),"€1,250permonth",82m²,4rooms,Upholstered,
StudioWoudweeren,1151AVBroekinWaterland(BroekinWaterland),"€1,250permonth",50m²,2rooms,Furnished,
HouseBurgemeesterLoysonstraat,6373PALandgraaf(OudNieuwenhagen),€760permonth,78m²,7rooms,,
ApartmentEuropaplein,8916HHLeeuwarden(Sonnenborgh),€763permonth,65m²,2rooms,,
RoomElizabethstraat,8913CPLeeuwarden(Vossepark),€360permonth,16m²,1room,,
ApartmentJoopdenUyllaan101,3119VJSchiedam(Schiehart),"€2,100permonth",89m²,3rooms,Furnished,
ApartmentBurg.Savelberglaan7A,6461GLKerkrade(Kerkrade-Centrum),€450permonth,35m²,2rooms,,1966
ApartmentGeldropseweg,5643TREindhoven(Burghplan),"€1,250permonth",67m²,2rooms,Upholstered,
ApartmentHerengracht,1017BSAmsterdam(Grachtengordel-Zuid),"€1,950permonth",55m²,2rooms,Upholsteredorfurnished,
HouseMolenstraat,7411NPDeventer(Noordenbergkwartier),"€1,350permonth",70m²,3rooms,Furnished,
ApartmentDeDertienhuizen,2931XZKrimpenaandeLek(Hoofdstraat),€574permonth,51m²,2rooms,,1981-1990
ApartmentWal,5501HHVeldhoven(CobbeekenCentrum),"€1,600permonth",66m²,3rooms,Furnished,
StudioKoninginEmmakade,2518JJDenHaag(Koningspleinenomgeving),€440permonth,25m²,1room,Upholstered,
ApartmentDeBinderij,1321ECAlmere(Literatuurwijk),"€1,930permonth",95m²,3rooms,Upholsteredorfurnished,
ApartmentPelsRijckenstraat,6814DKArnhem(Burgemeesterswijk),"€1,300permonth",85m²,2rooms,Upholstered,
ApartmentStationstraat7a,6191BABeek(Beek),"€1,050permonth",125m²,6rooms,Upholstered,
ApartmentMeijerslaan,2105PGHeemstede(Geleerdenbuurt),"€1,375permonth",62m²,2rooms,Upholstered,
ApartmentAcademiesingel,4811AABreda(Station),€950permonth,33m²,2rooms,Upholstered,
ApartmentKromstraat28G,2611ERDelft(Centrum),"€1,225permonth",68m²,3rooms,Upholstered,
ApartmentWijttenbachstraat64E,1093JGAmsterdam(Dapperbuurt),"€1,650permonth",36m²,2rooms,Furnished,
HouseThorbeckelaan7,1412BLNaarden(Ministerpark),"€2,450permonth",120m²,5rooms,Upholstered,
ApartmentLaanvanParijs,2034EHHaarlem(Stedenbuurt-west),"€1,225permonth",100m²,4rooms,,1971-1980
ApartmentAdriaanvanBergenstraat,4811SWBreda(Schorsmolen),€995permonth,40m²,3rooms,Upholstered,
ApartmentWeltevreden41,3811NRAmersfoort(Zonnehof),"€1,350permonth",64m²,3rooms,Upholstered,
ApartmentJohanHofmanstraat,1069KEAmsterdam(Osdorp-Midden),"€2,250permonth",96m²,3rooms,Furnished,
HouseBadhuisstraat51,2012CMHaarlem(Rozenprieel-zuid),"€3,250permonth",160m²,6rooms,Furnished,
ApartmentFaasWilkesstraat,1095MDAmsterdam(Zeeburgereiland/NieuweDiep),"€2,450permonth",105m²,3rooms,Upholstered,
ApartmentPrinsesMarijkestraat,6412ADHeerlen(Schandelen),€850permonth,76m²,3rooms,Upholstered,
ApartmentKoestraat12,2231JGRijnsburg(Centrum),"€1,250permonth",65m²,3rooms,Upholstered,
HouseLegolas,5663TAGeldrop(Genoenhuis),"€3,250permonth",226m²,7rooms,Upholstered,
HouseAnthonyFokkersingel,2497BHDenHaag(Singels),"€3,200permonth",213m²,7rooms,Upholsteredorfurnished,
ApartmentVerlengdeKazernestraat71,7417ZADeventer(Hoornwerk),€557permonth,23m²,1room,,2016
ApartmentFransMortelmansstraat,2273LEVoorburg(VoorburgMiddenmidden),"€1,380permonth",92m²,3rooms,Upholstered,
HouseJansKloppenburgstraat,6541GCNijmegen(Haven-enindustrieterrein),"€2,400permonth",180m²,8rooms,Furnished,
ApartmentMauritsstraat,3012CJRotterdam(Cool),"€1,075permonth",61m²,2rooms,Upholstered,
HouseToutenburgstraat5,6825BLArnhem(OverhetLangeWater),"€1,450permonth",100m²,4rooms,Upholsteredorfurnished,
ApartmentBaljuwplein,3033XBRotterdam(Provenierswijk),"€1,250permonth",56m²,2rooms,,
ApartmentPelsRijckenstraat,6814DKArnhem(Burgemeesterswijk),"€1,300permonth",85m²,2rooms,Upholstered,
HouseAdmiraaldeRuytersingel44,2253TXVoorschoten(Noord-Hofland),"€2,950permonth",220m²,7rooms,Furnished,
ApartmentLeersumstraat60,2546TLDenHaag(Leyenburg),"€1,600permonth",94m²,5rooms,,
ApartmentSteenbergsestraat,4611TGBergenopZoom(Centrum),"€1,195permonth",137m²,3rooms,,
ApartmentBredaseweg,4702KMRoosendaal(Spoorstraat-VanCoothlaan),€895permonth,72m²,3rooms,,2005
ApartmentMalakkastraat145,2585SMDenHaag(Archipelbuurt),"€2,500permonth",115m²,6rooms,Upholstered,
ApartmentDenHof,5582JZWaalre(Aalst),€785permonth,38m²,1room,Upholstered,
ApartmentRidderstraat,4811JABreda(City),"€1,500permonth",35m²,2rooms,Furnished,
HouseSchoolstraat15E,2202HCNoordwijk(KernZee),"€1,800permonth",120m²,5rooms,Upholstered,
HouseGein-Zuid12,1391GTAbcoude(AbcoudeBuitengebied),"€3,000permonth",190m²,4rooms,Upholstered,
ApartmentMgr.Nolensplein,4812JDBreda(Heuvel),"€1,595permonth",146m²,5rooms,Upholstered,
ApartmentZadelstraat5,"3511LRUtrecht(LangeElisabethstraat,Mariaplaatsenomgeving)","€1,350permonth",62m²,2rooms,Shell,
ApartmentFoarein,8941ACLeeuwarden(Techum),€995permonth,76m²,3rooms,Shell,
HouseBroukade,8912CKLeeuwarden(Middelsee),"€1,600permonth",96m²,4rooms,Upholstered,
Apartment's-Gravelandseweg52,1211BNHilversum(Centrum),"€1,600permonth",105m²,4rooms,Upholstered,
HouseLouisedeColignylaan8,2012SRHaarlem(Zuiderhout),"€3,950permonth",200m²,6rooms,Upholsteredorfurnished,
ApartmentSimonvanLeeuwenstraat20,5652SGEindhoven(Lievendaal),"€1,495permonth",78m²,2rooms,Furnished,
HouseRijksstraatweg180a,6573DGBeek(Beek-Oost),"€1,200permonth",122m²,4rooms,,
HouseJagtlust,1462NCMiddenbeemster(Middenbeemster),"€1,495permonth",98m²,4rooms,Upholstered,
ApartmentSchubertlaan,2324CWLeiden(Fortuinwijk-Zuid),"€1,095permonth",80m²,3rooms,Furnished,
ApartmentDoorvaartstraat,6443ARBrunssum(Kerkeveld),€622permonth,36m²,2rooms,Shell,
ApartmentDoorvaartstraat,6443ARBrunssum(Kerkeveld),€622permonth,36m²,2rooms,Shell,
ApartmentNieuweHaagdijk,4811TCBreda(Schorsmolen),"€1,250permonth",65m²,3rooms,Upholstered,
ApartmentZandbergweg,4818LNBreda(Zandberg),"€1,175permonth",60m²,5rooms,Upholstered,
HouseWalenburgstraat,4834RKBreda(Ypelaar),"€1,495permonth",125m²,6rooms,Upholstered,
HouseSaroleastraat16,6411LTHeerlen(Heerlen-Centrum),"€1,050permonth",153m²,4rooms,Upholstered,
ApartmentHooghuisstraat,5341CEOss(VerzetsheldenbuurtI),€875permonth,55m²,2rooms,,1930
ApartmentLehárstraat,2901PDCapelleaandenIJssel(Puccinibuurt),"€1,495permonth",80m²,3rooms,Upholstered,
ApartmentPieterskerk-Choorsteeg,2311TRLeiden(Pieterswijk),"€1,150permonth",50m²,2rooms,Upholstered,
ApartmentLangeBisschopstraat,7411KGDeventer(Centrum),"€1,350permonth",61m²,3rooms,,
ApartmentVoorstraat,3311EPDordrecht(Centrum),"€1,295permonth",75m²,3rooms,,1893
RoomGroningerstraatweg,8922GBLeeuwarden(Bloemenbuurt),€535permonth,35m²,2rooms,,
ApartmentHelmersstraat127,3071ADRotterdam(KopvanZuid-Entrepot),"€1,600permonth",95m²,3rooms,Upholstered,
ApartmentLichtstraat,5611XGEindhoven(WitteDame),"€2,195permonth",132m²,4rooms,Furnished,
RoomRingbaan-Noord,5046AETilburg(TextielbuurtOost),€445permonth,16m²,2rooms,,
ApartmentEersteHugodeGrootstraat,1052KKAmsterdam(FrederikHendrikbuurt),"€2,300permonth",65m²,3rooms,Furnished,
StudioJulianaplein,5211BBDenBosch(HetZand),"€1,100permonth",35m²,2rooms,Upholstered,
HouseEikenstraat6,4266EDEethen(Eethen),€925permonth,77m²,4rooms,Shell,
HouseLindestraat17,4266EGEethen(Eethen),€995permonth,124m²,5rooms,Shell,
HouseEngelseTuin41,"5272CASint-Michielsgestel(Venkant,BeekkantenBeekvliet)",€880permonth,88m²,3rooms,Shell,
HouseDonkerslootstraat,3074WERotterdam(Hillesluis),"€1,995permonth",143m²,5rooms,Upholstered,
ApartmentPelsRijckenstraat,6814DKArnhem(Burgemeesterswijk),"€1,300permonth",85m²,2rooms,Upholstered,
ApartmentWillemstraat28,2514HMDenHaag(Voorhout),"€1,695permonth",65m²,3rooms,,1981-1990
ApartmentSloetstraat,6821CZArnhem(GraafOttopleine.o.),€600permonth,50m²,2rooms,Upholstered,
ApartmentWildenborch75PP,1082KCAmsterdam(Buitenveldert-West),"€3,250permonth",135m²,4rooms,Upholstered,
ApartmentClaesdeVrieselaan,3021JRRotterdam(Middelland),"€2,500permonth",157m²,4rooms,Furnished,
HouseRegerstraat,4614VMBergenopZoom(MeilustZuid),"€1,195permonth",105m²,5rooms,Shell,
ApartmentDirigentplein135,5642RKEindhoven(TongelrescheAkkers),"€1,350permonth",60m²,2rooms,Furnished,
ApartmentJacobCatskade,1052CBAmsterdam(Staatsliedenbuurt),"€2,650permonth",90m²,3rooms,Furnished,
ApartmentKorevaarstraat,2311JSLeiden(Levendaal-Oost),"€1,250permonth",50m²,2rooms,Upholstered,
RoomGolfstraat,4818TSBreda(Sportpark),€725permonth,40m²,2rooms,Shell,
ApartmentKoningspleinflat106C,6224EHMaastricht(Wittevrouwenveld),"€1,170permonth",50m²,2rooms,Furnished,
ApartmentNassauplein27C,2585ECDenHaag(Archipelbuurt),"€2,750permonth",161m²,4rooms,Upholstered,
ApartmentMagnoliastraat24,4814CRBreda(Tuinzigt),€775permonth,35m²,2rooms,Shell,
ApartmentSteenbeltweg,7523VZEnschede(Mekkelholt),€950permonth,35m²,1room,,2009
RoomPrinsHendrikstraat175,4835PNBreda(Ginneken),€675permonth,28m²,1room,Upholstered,
HouseAddyKleijngeldstraat33,5707HXHelmond(West),"€1,150permonth",116m²,4rooms,Shell,
Apartment1eVanderKunstraat,2521ASDenHaag(Laakhaven-West),€890permonth,36m²,2rooms,Upholstered,
ApartmentTerpstraat,6533XPNijmegen(HatertseHei),"€1,250permonth",50m²,2rooms,Upholstered,
HousePietershoek,5503XAVeldhoven(Meerveldhoven),"€2,750permonth",218m²,6rooms,Upholstered,
HouseSpaanseweg,3253XJOuddorp(Ouddorpzuid),"€2,395permonth",187m²,2rooms,Furnished,
ApartmentLenculenstraat17B,6211KPMaastricht(Binnenstad),"€1,325permonth",53m²,2rooms,Furnished,
ApartmentWesterplantage,8911DELeeuwarden(Oldehove),€925permonth,78m²,2rooms,Upholstered,
ApartmentHellevoetstraat53,3081NNRotterdam(Tarwewijk),"€1,350permonth",55m²,3rooms,Upholstered,
ApartmentFrederikHendriklaan175A,2582CADenHaag(Statenkwartier),"€2,250permonth",114m²,5rooms,Upholstered,
ApartmentHonigmannstraat,6411LLHeerlen(Heerlen-Centrum),€795permonth,78m²,3rooms,Upholstered,
HouseOverschieseKleiweg,3045LJRotterdam(Zestienhoven),"€3,950permonth",334m²,5rooms,Upholsteredorfurnished,
ApartmentZeeburgerkade,1019HRAmsterdam(OostelijkHavengebied),"€2,000permonth",107m²,3rooms,Upholstered,
ApartmentGraafBalderikstraat168,3032HCRotterdam(OudeNoorden),"€1,500permonth",80m²,3rooms,Furnished,
ApartmentMidstraat148,"8501AWJoure(Joure,Blaauwhof)",Priceonrequest,72m²,2rooms,Furnished,
ApartmentHofplein,1811LEAlkmaar(Binnenstad-West),"€1,575permonth",81m²,3rooms,Upholsteredorfurnished,
HouseMorelstraat,3552GMUtrecht(Ondiep),"€1,495permonth",55m²,2rooms,Furnished,
ApartmentGroteBickersstraat23H,1013KNAmsterdam(Haarlemmerbuurt),"€2,000permonth",62m²,2rooms,Furnished,
